ID;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_depto_ubicacion;cole_genero;cole_jornada;cole_naturaleza;estu_genero;estu_nacionalidad;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_personashogar;fami_tieneautomovil;fami_tienecomputador;fami_tieneinternet;fami_tienelavadora;desemp_ingles;Respuesta
4652;Otros;URBANO;;Region Caribe;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Cuatro;Secundaria (Bachillerato) completa;Educacion profesional completa;Estrato 2;5 a 6;Si;No;Si;Si;A1;punt_ingles
4653;TI;URBANO;;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Cuatro;Educacion profesional completa;Secundaria (Bachillerato) completa;Estrato 1;5 a 6;No;Si;Si;Si;A2;punt_matematicas
4654;TI;URBANO;N;Region Andina;FEMENINO;MANANA;NO OFICIAL;F;COLOMBIA;Tres;Educacion profesional completa;Educacion profesional completa;Estrato 3;3 a 4;Si;Si;Si;Si;B1;punt_c_naturales
4655;TI;URBANO;N;Region Caribe;MIXTO;MANANA;NO OFICIAL;F;COLOMBIA;Seis o mas;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;7 a 8;Si;Si;Si;Si;A-;punt_sociales_ciudadanas
4656;TI;URBANO;N;Region Caribe;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;No sabe;Estrato 3;1 a 2;No;No;Si;Si;A1;punt_ingles
4657;TI;URBANO;N;Region Andina;MIXTO;NOCHE;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 3;5 a 6;No;Si;Si;Si;A-;punt_matematicas
4658;TI;URBANO;N;Region Caribe;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Cuatro;Ninguno;Primaria incompleta;Sin Estrato;5 a 6;No;No;Si;No;A-;punt_ingles
4659;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Tecnica o tecnologica incompleta;Secundaria (Bachillerato) completa;Estrato 3;3 a 4;Si;Si;Si;Si;A2;punt_sociales_ciudadanas
4660;TI;URBANO;N;;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Tecnica o tecnologica incompleta;Secundaria (Bachillerato) completa;Estrato 4;1 a 2;Si;Si;Si;Si;A-;punt_sociales_ciudadanas
4661;TI;RURAL;;Region Caribe;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;3 a 4;No;No;No;Si;A-;punt_ingles
4662;TI;URBANO;;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;7 a 8;No;No;No;No;A1;punt_matematicas
4663;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;3 a 4;No;No;Si;Si;A1;punt_ingles
4664;TI;RURAL;;Region Pacifica;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;No sabe;Estrato 1;5 a 6;No;No;No;Si;A-;punt_sociales_ciudadanas
4665;TI;RURAL;;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Tres;Primaria completa;Secundaria (Bachillerato) completa;Estrato 2;5 a 6;Si;No;Si;Si;A-;punt_ingles
4666;Otros;URBANO;;Region Orinoquia;MIXTO;SABATINA;NO OFICIAL;F;VENEZUELA;Dos;;;;3 a 4;No;Si;;Si;A-;punt_matematicas
4667;TI;URBANO;N;Region Andina;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Tres;No sabe;No sabe;Estrato 6;3 a 4;Si;Si;Si;Si;B1;punt_matematicas
4668;TI;RURAL;;Region Caribe;MIXTO;TARDE;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Sin Estrato;5 a 6;No;No;No;No;A-;punt_lectura_critica
4669;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 3;3 a 4;No;No;Si;No;A-;punt_ingles
4670;CC;URBANO;N;Region Caribe;MIXTO;TARDE;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;5 a 6;No;No;No;Si;A1;punt_sociales_ciudadanas
4671;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Educacion profesional completa;Primaria incompleta;;5 a 6;No;Si;Si;Si;A-;punt_sociales_ciudadanas
4672;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Primaria incompleta;Primaria incompleta;Estrato 2;3 a 4;No;Si;Si;Si;A1;punt_lectura_critica
4673;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;No sabe;Estrato 3;3 a 4;Si;No;Si;No;A-;punt_ingles
4674;TI;URBANO;N;Region Caribe;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Postgrado;Secundaria (Bachillerato) incompleta;Estrato 1;3 a 4;No;Si;Si;Si;A-;punt_sociales_ciudadanas
4675;TI;URBANO;N;Region Pacifica;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;3 a 4;No;Si;Si;Si;A2;punt_c_naturales
4676;TI;RURAL;;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;Primaria incompleta;Primaria incompleta;Estrato 3;5 a 6;No;No;Si;Si;A-;punt_matematicas
4677;TI;URBANO;N;Region Andina;FEMENINO;COMPLETA;NO OFICIAL;F;COLOMBIA;Tres;Educacion profesional completa;Tecnica o tecnologica completa;Estrato 2;5 a 6;Si;Si;Si;Si;A2;punt_sociales_ciudadanas
4678;Otros;RURAL;N;Region Caribe;MIXTO;UNICA;OFICIAL;F;VENEZUELA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Sin Estrato;5 a 6;No;No;No;No;A-;punt_sociales_ciudadanas
4679;TI;URBANO;;Region Andina;MIXTO;TARDE;NO OFICIAL;F;COLOMBIA;Tres;Tecnica o tecnologica completa;Educacion profesional completa;Estrato 4;5 a 6;No;Si;Si;Si;A-;punt_c_naturales
4680;TI;URBANO;N;Region Andina;MIXTO;TARDE;OFICIAL;F;COLOMBIA;Cuatro;Secundaria (Bachillerato) incompleta;No sabe;Estrato 3;5 a 6;No;Si;Si;Si;A-;punt_sociales_ciudadanas
4681;TI;URBANO;;Region Orinoquia;MIXTO;MANANA;NO OFICIAL;F;COLOMBIA;Tres;Tecnica o tecnologica incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;3 a 4;No;Si;Si;Si;B1;punt_c_naturales
4682;TI;URBANO;N;Region Caribe;MIXTO;MANANA;NO OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;5 a 6;No;Si;Si;Si;A-;punt_sociales_ciudadanas
4683;TI;URBANO;N;;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Tres;Primaria incompleta;Secundaria (Bachillerato) completa;Estrato 1;3 a 4;No;No;No;Si;A-;punt_ingles
4684;CC;URBANO;N;;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Cuatro;Secundaria (Bachillerato) incompleta;Ninguno;Estrato 2;5 a 6;No;Si;No;Si;A-;punt_ingles
4685;TI;URBANO;;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;3 a 4;No;Si;Si;Si;A-;punt_ingles
4686;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;5 a 6;No;Si;Si;Si;A-;punt_c_naturales
4687;TI;URBANO;N;;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 2;5 a 6;No;No;Si;Si;A1;punt_ingles
4688;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Tecnica o tecnologica completa;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;No;Si;Si;Si;A2;punt_ingles
4689;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Uno;;;;3 a 4;No;No;;No;A1;punt_c_naturales
4690;TI;RURAL;N;;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Dos;Educacion profesional incompleta;Educacion profesional completa;Estrato 2;3 a 4;Si;Si;Si;Si;B1;punt_c_naturales
4691;TI;URBANO;N;Region Andina;MIXTO;COMPLETA;OFICIAL;M;COLOMBIA;Cinco;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;7 a 8;No;No;No;Si;A-;punt_ingles
4692;CC;URBANO;N;Region Caribe;MIXTO;COMPLETA;NO OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;3 a 4;Si;Si;Si;Si;A2;punt_sociales_ciudadanas
4693;TI;URBANO;N;Region Andina;MIXTO;COMPLETA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 2;5 a 6;No;No;No;No;A-;punt_c_naturales
4694;CC;URBANO;;;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;5 a 6;No;No;Si;Si;A-;punt_ingles
4695;TI;URBANO;N;;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Cinco;Secundaria (Bachillerato) completa;Tecnica o tecnologica completa;Estrato 3;5 a 6;Si;Si;Si;Si;B1;punt_c_naturales
4696;TI;URBANO;;Region Andina;MIXTO;COMPLETA;NO OFICIAL;M;COLOMBIA;Tres;Postgrado;Postgrado;Estrato 4;1 a 2;Si;Si;Si;Si;B1;punt_matematicas
4697;TI;URBANO;N;Region Caribe;MIXTO;MANANA;NO OFICIAL;M;COLOMBIA;Tres;Educacion profesional completa;Educacion profesional completa;Estrato 4;3 a 4;Si;Si;Si;Si;A2;punt_sociales_ciudadanas
4698;TI;URBANO;N;Region Orinoquia;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Primaria incompleta;Primaria incompleta;Estrato 2;5 a 6;No;No;Si;No;A-;punt_sociales_ciudadanas
4699;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Primaria completa;Primaria completa;Estrato 4;3 a 4;No;No;No;No;A-;punt_ingles
4700;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Ninguno;Estrato 2;3 a 4;Si;No;Si;Si;A2;punt_c_naturales
4701;CC;URBANO;N;Region Pacifica;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Cuatro;Educacion profesional completa;Secundaria (Bachillerato) completa;Estrato 3;3 a 4;No;Si;Si;No;A-;punt_matematicas
4702;TI;URBANO;;Region Caribe;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Dos;Educacion profesional completa;Secundaria (Bachillerato) incompleta;Estrato 1;3 a 4;No;No;No;No;A2;punt_ingles
4703;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Primaria completa;Estrato 2;3 a 4;No;Si;Si;Si;A1;punt_sociales_ciudadanas
4704;TI;RURAL;;Region Andina;MIXTO;COMPLETA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 2;3 a 4;No;No;Si;Si;A-;punt_ingles
4705;TI;URBANO;N;;MIXTO;MANANA;NO OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;5 a 6;Si;Si;Si;Si;A-;punt_sociales_ciudadanas
4706;TI;RURAL;N;Region Pacifica;MIXTO;UNICA;OFICIAL;F;COLOMBIA;;Primaria incompleta;Primaria incompleta;Estrato 1;;;;No;;A-;punt_sociales_ciudadanas
4707;TI;URBANO;N;Region Caribe;MIXTO;MANANA;NO OFICIAL;M;COLOMBIA;Dos;Educacion profesional completa;Educacion profesional completa;Estrato 3;5 a 6;Si;Si;Si;Si;B1;punt_c_naturales
4708;TI;RURAL;;Region Amazonia;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Tres;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 4;5 a 6;Si;Si;Si;Si;A-;punt_ingles
4709;TI;URBANO;N;Region Andina;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Tres;Tecnica o tecnologica completa;Primaria incompleta;Estrato 3;;Si;Si;Si;Si;A2;punt_c_naturales
4710;CC;URBANO;N;Region Andina;MIXTO;NOCHE;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;No sabe;Estrato 2;3 a 4;No;No;Si;No;A-;punt_c_naturales
4711;TI;RURAL;N;Region Pacifica;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Primaria completa;Sin Estrato;3 a 4;No;No;Si;No;A-;punt_sociales_ciudadanas
4712;CC;RURAL;N;Region Orinoquia;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Dos;Primaria completa;Ninguno;Sin Estrato;3 a 4;No;No;No;Si;A-;punt_lectura_critica
4713;TI;URBANO;N;;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Cuatro;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 3;7 a 8;No;No;Si;Si;A-;punt_sociales_ciudadanas
4714;TI;RURAL;N;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 2;5 a 6;No;No;No;Si;A-;punt_sociales_ciudadanas
4715;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;3 a 4;No;No;No;No;A2;punt_lectura_critica
4716;TI;URBANO;N;;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Educacion profesional incompleta;Estrato 1;3 a 4;No;Si;Si;No;A2;punt_sociales_ciudadanas
4717;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;5 a 6;No;No;Si;No;A1;punt_ingles
4718;CC;URBANO;N;Region Amazonia;MIXTO;SABATINA;OFICIAL;F;COLOMBIA;Dos;;;;5 a 6;No;No;;No;;punt_matematicas
4719;TI;URBANO;N;Region Andina;MIXTO;MANANA;NO OFICIAL;F;COLOMBIA;Tres;No sabe;Educacion profesional completa;Estrato 3;3 a 4;No;Si;Si;Si;B1;punt_matematicas
4720;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;5 a 6;Si;Si;Si;Si;A-;punt_ingles
4721;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;No;Si;Si;Si;A2;punt_matematicas
4722;TI;RURAL;N;Region Andina;MIXTO;COMPLETA;NO OFICIAL;M;COLOMBIA;Cuatro;Educacion profesional completa;Educacion profesional completa;Estrato 3;3 a 4;Si;Si;Si;Si;B1;punt_sociales_ciudadanas
4723;CC;URBANO;N;Region Caribe;MIXTO;NOCHE;OFICIAL;M;COLOMBIA;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;5 a 6;No;No;No;Si;A-;punt_matematicas
4724;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;1 a 2;No;Si;Si;Si;A-;punt_sociales_ciudadanas
4725;CC;URBANO;N;Region Amazonia;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) completa;No sabe;Estrato 1;3 a 4;No;No;Si;Si;A-;punt_sociales_ciudadanas
4726;TI;URBANO;N;Region Caribe;MIXTO;TARDE;OFICIAL;M;COLOMBIA;Cinco;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;5 a 6;Si;No;Si;Si;A-;punt_sociales_ciudadanas
4727;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Primaria completa;Estrato 3;3 a 4;No;No;Si;No;A1;punt_sociales_ciudadanas
4728;TI;URBANO;N;;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Cuatro;Educacion profesional incompleta;Educacion profesional completa;Estrato 3;5 a 6;Si;Si;Si;Si;A1;punt_ingles
4729;TI;RURAL;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Educacion profesional completa;Educacion profesional completa;Estrato 3;3 a 4;No;Si;Si;Si;A2;punt_sociales_ciudadanas
4730;TI;URBANO;N;Region Pacifica;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;3 a 4;No;Si;Si;Si;A-;punt_ingles
4731;TI;RURAL;N;;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Primaria incompleta;Primaria completa;Estrato 1;3 a 4;No;No;No;Si;A1;punt_ingles
4732;TI;URBANO;N;;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Tres;Postgrado;Secundaria (Bachillerato) incompleta;Estrato 2;3 a 4;Si;Si;Si;Si;B1;punt_matematicas
4733;TI;URBANO;N;Region Andina;MIXTO;COMPLETA;NO OFICIAL;M;COLOMBIA;Dos;Tecnica o tecnologica completa;;Sin Estrato;1 a 2;No;Si;Si;No;A1;punt_ingles
4734;CC;URBANO;N;Region Caribe;MIXTO;NOCHE;OFICIAL;F;COLOMBIA;Uno;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;3 a 4;No;No;Si;Si;A1;punt_c_naturales
4735;TI;RURAL;N;Region Caribe;MIXTO;TARDE;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;3 a 4;No;No;No;Si;A-;punt_ingles
4736;TI;RURAL;N;Region Pacifica;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Cuatro;Tecnica o tecnologica completa;Educacion profesional completa;Sin Estrato;7 a 8;No;Si;Si;Si;A-;punt_ingles
4737;CC;URBANO;N;;MIXTO;NOCHE;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;No sabe;Estrato 4;3 a 4;Si;No;No;No;A-;punt_sociales_ciudadanas
4738;TI;URBANO;;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;7 a 8;No;Si;No;No;A1;punt_lectura_critica
4739;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) completa;No sabe;Estrato 2;5 a 6;No;Si;Si;Si;A1;punt_c_naturales
4740;TI;URBANO;N;Region Andina;MIXTO;TARDE;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;5 a 6;No;Si;Si;Si;A-;punt_matematicas
4741;TI;URBANO;;Region Andina;MIXTO;MANANA;NO OFICIAL;F;COLOMBIA;Dos;Educacion profesional completa;Secundaria (Bachillerato) completa;Sin Estrato;3 a 4;No;No;No;Si;A2;punt_matematicas
4742;TI;URBANO;N;Region Caribe;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;Primaria completa;No sabe;Estrato 1;3 a 4;No;No;Si;Si;A2;punt_c_naturales
4743;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 3;7 a 8;No;Si;Si;Si;A-;punt_sociales_ciudadanas
4744;TI;RURAL;N;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Uno;Ninguno;Ninguno;Estrato 1;3 a 4;No;No;No;Si;A2;punt_matematicas
4745;TI;URBANO;N;Region Andina;FEMENINO;UNICA;OFICIAL;F;COLOMBIA;Dos;Primaria completa;Tecnica o tecnologica completa;Estrato 3;1 a 2;No;Si;No;Si;A2;punt_sociales_ciudadanas
4746;TI;URBANO;N;Region Andina;MIXTO;TARDE;OFICIAL;F;COLOMBIA;Dos;Tecnica o tecnologica completa;Secundaria (Bachillerato) completa;Estrato 3;1 a 2;No;No;No;No;A1;punt_ingles
4747;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Primaria completa;Estrato 2;5 a 6;No;No;Si;Si;A-;punt_ingles
4748;TI;RURAL;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Cuatro;Educacion profesional completa;Secundaria (Bachillerato) incompleta;Estrato 2;3 a 4;No;No;No;Si;A1;punt_sociales_ciudadanas
4749;CC;URBANO;N;Region Orinoquia;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Cuatro;Tecnica o tecnologica completa;Educacion profesional completa;Estrato 2;3 a 4;Si;No;Si;Si;A-;punt_ingles
4750;CC;URBANO;;Region Pacifica;MIXTO;SABATINA;NO OFICIAL;M;COLOMBIA;Cuatro;Secundaria (Bachillerato) completa;Primaria completa;Estrato 3;5 a 6;Si;No;Si;No;A1;punt_sociales_ciudadanas
4751;TI;URBANO;;Region Caribe;MIXTO;MANANA;NO OFICIAL;M;COLOMBIA;Tres;Postgrado;Postgrado;Estrato 3;5 a 6;No;No;No;No;A2;punt_c_naturales
4752;TI;RURAL;;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Educacion profesional completa;Secundaria (Bachillerato) incompleta;Estrato 1;5 a 6;Si;Si;Si;Si;A2;punt_sociales_ciudadanas
4753;TI;URBANO;N;Region Andina;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;No;Si;No;Si;A-;punt_c_naturales
4754;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;Primaria incompleta;Secundaria (Bachillerato) completa;;3 a 4;No;Si;Si;Si;A-;punt_ingles
4755;CC;URBANO;N;Region Orinoquia;MIXTO;SABATINA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;5 a 6;No;No;No;No;A1;punt_c_naturales
4756;TI;RURAL;N;Region Andina;MIXTO;COMPLETA;OFICIAL;M;COLOMBIA;Cinco;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 2;5 a 6;No;No;No;Si;A-;punt_sociales_ciudadanas
4757;TI;URBANO;N;Region Pacifica;MIXTO;MANANA;NO OFICIAL;F;COLOMBIA;Dos;;;;3 a 4;No;No;;No;A1;punt_lectura_critica
4758;TI;RURAL;N;Region Andina;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;No;No;No;Si;A-;punt_matematicas
4759;CC;RURAL;;Region Andina;MIXTO;SABATINA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 1;5 a 6;No;No;No;No;A-;punt_ingles
4760;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;5 a 6;Si;Si;Si;Si;A2;punt_sociales_ciudadanas
4761;CC;RURAL;N;Region Pacifica;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Primaria completa;Primaria completa;Estrato 1;3 a 4;No;No;No;Si;A1;punt_matematicas
4762;TI;RURAL;N;Region Andina;MIXTO;UNICA;OFICIAL;M;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;No;Si;Si;Si;A1;punt_matematicas
4763;CC;URBANO;;;MIXTO;UNICA;OFICIAL;M;COLOMBIA;;Secundaria (Bachillerato) incompleta;Primaria incompleta;;;;;Si;;A-;punt_matematicas
4764;CC;RURAL;N;Region Caribe;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;;;;7 a 8;No;Si;;Si;A-;punt_ingles
4765;TI;URBANO;N;Region Caribe;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;3 a 4;No;No;No;Si;B1;punt_matematicas
4766;TI;URBANO;N;;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Dos;Educacion profesional incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;3 a 4;No;No;No;No;A-;punt_sociales_ciudadanas
4767;TI;URBANO;N;Region Andina;MIXTO;UNICA;OFICIAL;F;COLOMBIA;Cinco;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;5 a 6;Si;Si;Si;Si;A2;punt_ingles
4768;TI;URBANO;N;Region Caribe;MIXTO;NOCHE;OFICIAL;M;COLOMBIA;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;5 a 6;No;No;Si;No;A1;punt_matematicas
4769;TI;URBANO;N;Region Caribe;FEMENINO;COMPLETA;OFICIAL;F;COLOMBIA;Cinco;Educacion profesional completa;Secundaria (Bachillerato) incompleta;Estrato 4;9 o mas;Si;Si;Si;Si;A-;punt_ingles
4770;TI;URBANO;N;Region Andina;MIXTO;COMPLETA;NO OFICIAL;F;COLOMBIA;Tres;Postgrado;Primaria completa;Estrato 4;3 a 4;Si;Si;Si;Si;B1;punt_lectura_critica
4771;TI;URBANO;N;Region Caribe;MIXTO;MANANA;OFICIAL;F;COLOMBIA;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 1;5 a 6;No;No;Si;Si;A-;punt_ingles
4772;TI;URBANO;N;;MIXTO;NOCHE;OFICIAL;F;COLOMBIA;Tres;;;;5 a 6;No;Si;;Si;A-;punt_matematicas
4773;TI;URBANO;N;Region Pacifica;MIXTO;MANANA;OFICIAL;M;COLOMBIA;Dos;Educacion profesional completa;Postgrado;Estrato 1;3 a 4;Si;Si;Si;Si;B1;punt_sociales_ciudadanas
4774;TI;URBANO;N;Region Andina;MIXTO;TARDE;OFICIAL;M;COLOMBIA;Uno;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 2;3 a 4;Si;Si;Si;Si;A2;punt_ingles
